PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
2015-12-03T09:24:21.000Z,How Rentrak is targeting Bollywood: The Hindi film industry or rather Bollywood has over the past 100 years ev... http://wxhm.a.boysofts.com/18ER,,,
2015-12-03T09:21:46.000Z,How Rentrak is targeting Bollywood - Bollywood Hungama http://bit.ly/1PyECxV #BollywoodNews,,,
2015-12-03T09:21:17.000Z,How Rentrak Is Targeting Bollywood: The Hindi film industry or rather Bollywood has over the past 100 y... http://bit.ly/1PyEz58 #movie,,,
2015-12-03T09:15:23.000Z,How Rentrak is targeting Bollywood http://bollyspice.in/2015/12/03/how-rentrak-is-targeting-bollywood/…,,,
2015-12-03T07:56:36.000Z,"Replying to 
@VishekC@VishekC
 : Hmm. Its matching with trade..may be as UTV has tied up with rentrak",,,
2015-12-03T02:37:18.000Z,RENT +1.53% Stock Charts $RENT Rentrak Corp. (NASDAQ) Last Updated: 12/02/2015 20:37:21 RENT Stock Chart - 1 M http://investorshangout.com/post/view?id=3386459…,,,
2015-12-02T23:20:40.000Z,"Rentrak, comScore Merger Passes Antitrust Hurdle http://ow.ly/V2RhJ",,,
2015-12-02T23:15:33.000Z,SOJC Launches Innovative Data Analytics Partnership with Alteryx and Rentrak http://journalism.uoregon.edu/news/sojc-launches-innovative-data-analytics-partnership-with-alteryx-and-rentrak/…,,,
2015-12-02T21:45:11.000Z,"AOL-Owned #Millennial Pairs With #Rentrak To Offer #TV Ad #Retargeting In #Mobile http://adexchanger.com/mobile/aol-owned-millennial-pairs-with-rentrak-to-offer-tv-ad-retargeting-in-mobile/… 
@AdExchanger",,,2
2015-12-02T18:08:15.000Z,".
@UOsojc
 to open a new lab for studying media analytics & measurements thanks to partnership w/ 
@Rentrak
 & 
@Alteryx
 http://ow.ly/VlHdt",,,1
2015-12-02T17:51:14.000Z,"Mid-Day Changers: Rentrak Corporation (RENT), BioSpecifics Technologies Corp. (BSTC), Brainstorm Cell Therapeutics http://wallstreetscope.com/mid-day-changers-rentrak-corporation-rent-biospecifics-technologies-corp-bstc-brainstorm-cell-therapeutics-inc-bcli-science-applications-international-corporation-saic-opgen-inc-opgn/25521903/…",,,
2015-12-02T17:29:16.000Z,clayton: RENT 50.45 Rentrak Corp $RENT added to my watch http://dlvr.it/CvPHch,,,
2015-12-02T17:29:07.000Z,clayton: RENT 50.45 Rentrak Corp $RENT added to my watch http://dlvr.it/CvPKq3,,,
2015-12-02T17:18:06.000Z,RENT 50.45 Rentrak Corp $RENT added to my watch list. Right now with RENT I am watching the last price 50.45 H http://investorshangout.com/post/view?id=3385218…,,,
2015-12-02T17:01:23.000Z,Rentrak Co. $RENT Trading Up 4.9% http://ift.tt/1OxCWTE,,,
2015-12-02T16:59:25.000Z,Rentrak Co. $RENT Trading Up 4.9% http://ift.tt/1OxCWTE,,,
2015-12-02T15:28:54.000Z,"Rentrak Cross-Platform Entertainment Rankings - December 2, 2015 http://prn.to/1TkLflg",,,
2015-12-02T15:06:37.000Z,"Rentrak Cross-Platform Entertainment Rankings - December 2, 2015 http://dlvr.it/CvLTrf",,,
2015-12-02T15:05:39.000Z,"$RENT Rentrak to Present at the TV of Tomorrow Show NYC 2015
From our Stock News Alerts App",,,
2015-12-02T12:07:12.000Z,"$RENT Rentrak Cross-Platform Entertainment Rankings – Dec. 2, 2015
From our Stock News Alerts App",,,
2015-12-02T04:15:39.000Z,"@KerryZhang7
 (VIDEO) Addressable TV Saves Advertisers Money: Rentrak's...
http://pri.ml/8jFUPY1Y via huffingtonpost",,,
2015-12-02T00:30:18.000Z,"#AddressableTV Saves #Advertisers Money: 
@Rentrak
’s #Livek (
@Beet_TV
) http://ow.ly/VlUNL #TV #AdTV",,,
2015-12-01T23:45:20.000Z,".
@UOsojc
 to open a new lab for studying media analytics & measurements thanks to partnership w/ 
@Rentrak
 & 
@Alteryx
 http://ow.ly/VlH2h",,2,4
2015-12-01T20:45:38.000Z,"Amazing presentation to my Marketing Principles class today by 
@BGoerlich
 of 
@Rentrak
! Thank you!",,,1
2015-12-01T18:17:22.000Z,Waterman Broadcasting Taps Rentrak for Audience Measurement http://ow.ly/Vl2Ed,,,
2015-12-01T18:04:28.000Z,"Rentrak, Millennial Media Offer Tool To Retarget TV Ads To Mobile http://ow.ly/UTYll",,,
2015-12-01T16:44:04.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak&#039;s Livek #tv http://bit.ly/1SuwKLB,,,
2015-12-01T15:53:40.000Z,Rentrak Notches Waterman Broadcasting Deal:  http://bit.ly/1Xv3WZL,,1,
2015-12-01T15:35:47.000Z,ComScore Buys Rentrak In Bid To Conquer Media Measurement http://ow.ly/TylsG,,,
2015-12-01T15:21:52.000Z,"#Hyperweb overview .
@TuckSchool
 http://bit.ly/1OtB9yW Explore our findings w/ 
@forrester
 @facebook
 @intel
 @Rentrak
 @Zipcar
 @citrix
 + more",,,
2015-12-01T14:56:15.000Z,"Rentrak Notches Waterman Broadcasting Deal http://bit.ly/1IAaSsq via 
@bcbeat",,,
2015-12-01T14:28:30.000Z,".
@Rentrak
 Notches Waterman Broadcasting Deal: http://bit.ly/1HD72nC",,,
2015-12-01T14:27:17.000Z,"Rentrak Notches Waterman Broadcasting Deal http://bit.ly/1HD6SfQ via 
@multinews",,,
2015-12-01T14:20:09.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek #TvAdvertising #DWMGsocial http://fb.me/4y73kRWeH,,,
2015-12-01T14:20:07.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek #TvAdvertising #DWMGsocial  http://webogi.com/e5zkmR,,,
2015-12-01T13:39:54.000Z,"Replying to 
@Vijay_YD@Vijay_YD
 @gopi4_pspk
 @surrealzakir
 @sunnyvar
 Kerala, UK, aus ,France , Europe ..rentrak & tracking unnave ",1,,
2015-12-01T13:01:06.000Z,Rentrak Signs Agreement with Waterman Broadcasting http://dlvr.it/Ctp35v,,,
2015-12-01T12:21:29.000Z,Rentrak Signs Agreement with Waterman Broadcasting http://prn.to/1QRpeN7,,,
2015-12-01T12:15:43.000Z,Rentrak Signs Agreement with Waterman Broadcasting http://ift.tt/1QaQ0hE,,,
2015-12-01T12:07:39.000Z,Rentrak Signs Agreement with Waterman Broadcasting http://fb.me/6UNo61ZK7,,,
2015-12-01T12:07:34.000Z,"http://AlertTrade.us Rentrak Signs Agreement with… http://dlvr.it/CtmpVF #News #RENT #Contracts #PressReleases #RENT #Financial #NewsFree live trading from Trade Ideas
Join the free Live Trading Room and interact with the community and the Trade Ideas Team.
trade-ideas.com",,,
2015-12-01T12:06:37.000Z,"$RENT, $RENT Rentrak Signs Agreement with Waterman Broadcasting - http://dlvr.it/CtmlRD ~ via 
@AlertTrade",,,
2015-12-01T12:06:03.000Z,"$RENT, $RENT Rentrak Signs Agreement with Waterman Broadcasting - http://tinyurl.com/hl4crrp",,,
2015-12-01T12:03:05.000Z,"$RENT Rentrak Signs Agreement with Waterman Broadcasting
From our Stock News Alerts App",,,
2015-12-01T11:56:02.000Z,"@MCPlayerFP
 (VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek
http://pri.ml/zpxf82gp via huffingtonpost",,,
2015-12-01T03:37:51.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://goo.gl/QjTUaT,,,
2015-12-01T01:45:57.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://ow.ly/38wsgA,,,
2015-12-01T01:31:26.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://ow.ly/38wrph,,,
2015-12-01T01:23:10.000Z,"RT https://twitter.com/Bullionadvisor/status/671499370773274625… (VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://lin.io/Dd9p #money #bullion #gold …Quote Tweet
BullionAdvisor
@Bullionadvisor
 · Nov 30, 2015
(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://lin.io/Dd9p #money #bullion #gold #news, #love, #photography,#…",,,
2015-12-01T01:21:40.000Z,"(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://lin.io/Dd9p #money #bullion #gold #news, #love, #photography,#…",,,
2015-12-01T01:18:57.000Z,"(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://lin.io/Dd9p #money #dogecoin #bitcoin
 #news, #love, #photograp…",,,
2015-12-01T01:18:26.000Z,"Markets>(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek>So-called ""ad- http://bit.ly/1lqVrgR #tTrading",,,
2015-12-01T01:14:13.000Z,"(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek: So-called ""addressable TV"" promises to bring ... http://huff.to/1PpuvuY",,,
2015-12-01T01:14:11.000Z,"(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek: So-called ""addressable TV"" promises to bring ... http://huff.to/1PpusPT",,,
2015-12-01T01:14:10.000Z,"(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek: So-called ""addressable TV"" promises to bring ... http://huff.to/1TpnEAn",,,
2015-12-01T01:13:11.000Z,Huff Post: (VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://huff.to/1Ppuffz #business #money,,,
2015-12-01T01:09:48.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://ift.tt/1Q9MnIM,,,
2015-12-01T01:03:54.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://ift.tt/1IxrUr9,,,
2015-12-01T01:03:24.000Z,"(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://pack.li/43j #money #dogecoin #bitcoin
 #news, #love, #photograp…",,,
2015-12-01T00:57:32.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://ift.tt/1YExpO4 #hp,,,
2015-12-01T00:57:20.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://dlvr.it/CtXdVF,,,
2015-12-01T00:57:17.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://dlvr.it/CtXcBQ,,,
2015-12-01T00:57:12.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://dlvr.it/CtXbSK,,,
2015-12-01T00:57:07.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://dlvr.it/CtXc2P,,,
2015-12-01T00:57:07.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://dlvr.it/CtXYRv,,,
2015-12-01T00:57:03.000Z,(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek http://dlvr.it/CtXTsM,,,
2015-12-01T00:55:59.000Z,"(VIDEO) Addressable TV Saves Advertisers Money: Rentrak's Livek: So-called ""addressable TV… http://goo.gl/fb/oEKciS",,,
2015-11-30T22:34:23.000Z,Addressable TV Saves Advertisers Money: Rentrak’s Livek http://goo.gl/GKMUwG,,,
2015-11-30T22:00:10.000Z,"Replying to 
@Vindicia@Vindicia
 @RapidTVNews
 Great insights!  I wonder how this shakes out vs traditional TV measurement from Nielsen or Rentrak?",1,,
2015-11-30T21:40:23.000Z,"@Rentrak
 @comScore
 #merger passes #Antitrust hurdle http://homemediamagazine.com/financial/rentrak-comscore-merger-passes-antitrust-hurdle-37102?utm_source=homemedia&utm_medium=email&utm_campaign=breakingnews_11_24_2015&utm_content=rentrak-comscore-merger-passes-antitrust-hurdle-37102&mkt_tok=3RkMMJWWfF9wsRonvanOdO%2FhmjTEU5z17OklWaSzlMI%2F0ER3fOvrPUfGjI4ARctkMq%2BTFAwTG5toziV8R7LMKM1ty9MQWxTk…",,,
2015-11-30T20:36:10.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015: LOS ANGELES (NOVEMBE... http://bit.ly/1MRh2Zf",,1,3
2015-11-30T20:26:41.000Z,"@jlichman
 if it's not on Rentrak it doesn't exist",,,
2015-11-30T20:13:52.000Z,"A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step  - via 
@comScore
 http://bit.ly/1Or3xlv",,,
2015-11-30T17:42:44.000Z,"Rentrak reports 
@TheHungerGames
 Mocking Jay 2 racks up another $75M at box office over T-Giving, 2nd  
@TheGoodDinosaur
 $55M 
@creed
 3  $42M",,,
2015-11-30T17:25:10.000Z,"Replying to 
@guardian@guardian
 Why is it possible to get daily BO for US on websites like 
@boxofficemojo
 
for free but need a expensive sub to 
@Rentrak
 in UK?",,,
2015-11-30T17:04:13.000Z,"SOJC Launches Innovative Data Analytics Partnership with 
@alteryx
 and 
@Rentrak
 http://sojc.co/21h69rb",,1,3
2015-11-30T15:34:09.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015 http://booredatwork.com/rentrak-announces-official-worldwide-box-office-results-for-weekend-of-november-29-2015/…",,,
2015-11-30T15:34:07.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015 http://booredatwork.com/rentrak-announces-official-worldwide-box-office-results-for-weekend-of-november-29-2015/…",,2,2
2015-11-30T15:34:05.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015 http://booredatwork.com/rentrak-announces-official-worldwide-box-office-results-for-weekend-of-november-29-2015/…",,,
2015-11-30T14:09:18.000Z,"A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step http://bit.ly/1YDazq9",,,
2015-11-30T13:28:11.000Z,Addressable TV Saves Advertisers Money: Rentrak’s Livek: So-called “addressable TV” promises to bring more-pre... http://bit.ly/1ItkCov,,,
2015-11-30T12:16:41.000Z,"A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step http://bit.ly/1MPNQBM",,,
2015-11-30T09:13:21.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015 http://military-technologies.net/2015/11/29/rentrak-announces-official-worldwide-box-office-results-for-weekend-of-november-29-2015/…",,,
2015-11-30T02:38:01.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015 http://prn.to/1jsdnXa",,,
2015-11-30T02:18:42.000Z,Addressable TV Saves Advertisers Money: Rentrak's Livek: So-called “addressable TV” promises to bring more-pre... http://bit.ly/1ItyG1c,,,
2015-11-30T00:56:59.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015: LOS ANGELES, Nov. 29... http://prn.to/1HyEiwf",,,
2015-11-30T00:32:40.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015 http://ow.ly/38tuSQ",,,
2015-11-30T00:28:31.000Z,Addressable TV Saves Advertisers Money: Rentrak’s Livek http://ift.tt/1l0Xyby,,,
2015-11-30T00:23:13.000Z,Addressable TV Saves Advertisers Money: Rentrak’s Livek: So-called “addressable TV” promises to bring more-pre... http://ln.is/www.beet.tv/2015/11/YJ9I6…,,,
2015-11-30T00:16:01.000Z,"Beet Video: Addressable TV Saves Advertisers Money: 
@Rentrak
 ’s Livek  http://beet.tv/2015/11/ftvpreviewrentraklivek.html#.VluUzcJZ0cg.twitter…
cc: 
@comScore
 @gfulgoni",,,
2015-11-29T22:39:33.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015 http://prn.to/1HyrA0s",,,
2015-11-29T22:07:03.000Z,"Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015 http://dlvr.it/Ct0QHw",,,
2015-11-29T21:40:35.000Z,"SOJC Launches Innovative Data Analytics Partnership with 
@alteryx
 and 
@Rentrak
 http://sojc.co/21h69rb",,,1
2015-11-29T21:36:38.000Z,"$RENT Rentrak Announces Official Worldwide Box Office Results for Weekend of November 29, 2015
From our Stock News Alerts App",,,
2015-11-29T21:31:01.000Z,"Replying to 
@VJmanofmass@VJmanofmass
 @BoAnalyst
 Rentrak Malaysia has said it is the second most grossed. Please why dont you hang yourself for being a vgay fan",,,
2015-11-29T20:55:15.000Z,Company Shares of Rentrak Corporation (NASDAQ:RENT) Drops by -0.42% http://otcoutlook.com/company-shares-of-rentrak-corporation-nasdaqrent-drops-by-0-42/6149032/…,,,
2015-11-29T03:35:40.000Z,#News As seen on TV: the ads on your smartphone: Millennial Media will then anonymously match the Rentrak-cult... http://bit.ly/1MM3cY1,,,
2015-11-28T06:24:14.000Z,"Replying to 
@SanyalArushi@sanyalarushi
 @taran_adarsh
 @tutejajoginder
 these are assumed Figure ,#rentrak Only official site who Give all the Overseas data.",,,
2015-11-28T06:20:07.000Z,"Replying to 
@SanyalArushi@sanyalarushi
 overseas Data Will Be Updated After weekend by #Rentrak",1,,
2015-11-27T19:40:48.000Z,"SOJC Launches Innovative Data Analytics Partnership with 
@alteryx
 and 
@Rentrak
 http://sojc.co/21h69rb",,1,
2015-11-27T17:28:54.000Z,"Audience measurement firm Rentrak reports that among US HHs w/ set top boxes, 63.5%  purchased just one #UFC PPV this year: UFC 190",,1,
2015-11-27T15:50:10.000Z,"Replying to 
@iam_suresh_@hashtag_cubid Yes.. Rentrak reports only partially on Monday.. Full report will be on Wednesday only..",1,,
2015-11-27T15:49:22.000Z,"Replying to 
@akshay14793@akshaykm14793 oh okay .! but i am not seeing anything like that in hungama or rentrak .!!",1,,
2015-11-27T15:45:07.000Z,"Replying to 
@iam_suresh_@hashtag_cubid All screens are not same bro.. Rentrak shows $1,755,072 for all screens..",1,,
2015-11-27T15:35:25.000Z,"Replying to 
@iam_suresh_@hashtag_cubid Yes.. But if u see Bollyhungama, they reported Rentrak figs..",1,,
2015-11-27T15:31:57.000Z,"Replying to 
@iam_suresh_@hashtag_cubid Don't know bro.. Rentrak figures are different..",1,,
2015-11-27T15:31:20.000Z,"Rentrak is looking for a #Technical #Project Manager - New Product Innovation in #Portland, apply now! #jobs http://neuvoo.com/job.php?id=nu4dfhwjg2&source=twitter&lang=en&client_id=197&l=Portland%2C+Oregon%2C+US&k=Technical+Project+Manager+-+New+Product+Innovation…",,,
2015-11-27T13:46:08.000Z,COMSCORE-RENTRAK MERGER CLEARS US ANTITRUST HURDLE http://manavigator.com/news/-comscore_rentrak-merger-clears-us-antitrust-hurdle…,,,
2015-11-27T13:45:01.000Z,"#Mommy by 
@XDolan
 holds the spot of top-grossing Canadian film released in the U.S. per 
@Rentrak
 http://screendaily.com/box-office/box-office-analysis-foreign-language-films-in-the-us/5096804.article…",,,
2015-11-27T13:06:08.000Z,ComScore-Rentrak Merger Clears US Antitrust Hurdle http://manavigator.com/news/comscore_rentrak-merger-clears-us-antitrust-hurdle…,,,
2015-11-27T13:00:21.000Z,"Rentrak's Lucy Jones & BFI to speak about UK cinema audiences 
@Screendaily
 FilmSummit: 10 Dec, Picturehouse Central
http://bit.ly/SFSum15",,1,2
2015-11-27T09:31:15.000Z,New #job opening at Rentrak in #Portland - #Technical #Project Manager - New Product Innovation #jobs http://neuvoo.com/job.php?id=nu4dfhwjg2&source=twitter&lang=en&client_id=197&l=Portland%2C+Oregon%2C+US&k=Technical+Project+Manager+-+New+Product+Innovation…,,,
2015-11-27T02:42:04.000Z,"@exexpatriot 
@typicalspoon
 @novarock
 *yawn*

(Concerning SW and Rentrak)",,,
2015-11-26T21:12:31.000Z,"Replying to 
@cSMoviesSpain@RentrakSpain
 thanks for sharing Rentrak Spain, have a great Thursday :) (insight by http://commun.it)",,,
2015-11-26T18:41:04.000Z,"Lucy Jones, Executive Director @Rentrak_UK, discusses global cinema audiences at #SFS http://bit.ly/1lMbyGh",,,1
2015-11-26T17:21:08.000Z,"Replying to 
@JimpaMUFC@JimpaMUFC
 @Troll_Cinema
 how do you check from rentrak? Link ?",,,
2015-11-26T15:46:02.000Z,"Rentrak, #Millennial Media Offer Tool To Retarget TV Ads To Mobile http://pbi.bz/1OixqUU #mobilemarketing",,,
2015-11-26T13:50:42.000Z,@anandvc_anand No bro.. Rentrak figs. are different..,,,
2015-11-26T13:21:15.000Z,"Replying to 
@Troll_Cinema@Troll_Cinema
 40 screens reported are from single screens owned by Lotus. The main multiplexes were not reported. Check Rentrak for true BO.",2,,
2015-11-26T12:40:51.000Z,"Replying to 
@Troll_Cinema@Troll_Cinema
 Lol.. Not all screens reported.. Check Rentrak dude..",1,1,1
2015-11-26T05:28:47.000Z,"@PDXBIZJournal
 SOJC Launches Innovative Data Analytics Partnership with 
@alteryx
 and 
@Rentrak
 http://sojc.co/21h69rb",,,
2015-11-26T05:27:28.000Z,"@ThePortlandTrib
 SOJC Launches Innovative Data Analytics Partnership with 
@alteryx
 and 
@Rentrak
 http://sojc.co/21h69rb",,,
2015-11-26T05:26:27.000Z,"@Oregonian
 SOJC Launches Innovative Data Analytics Partnership with 
@alteryx
 and 
@Rentrak
 http://sojc.co/21h69rb",,,
2015-11-26T05:25:39.000Z,"@registerguard
 SOJC Launches Innovative Data Analytics Partnership with 
@alteryx
 and 
@Rentrak
 http://sojc.co/21h69rb",,,1
2015-11-26T05:24:03.000Z,"SOJC Launches Innovative Data Analytics Partnership with 
@alteryx
 and 
@Rentrak
 http://sojc.co/21h69rb",,3,4
2015-11-26T04:01:22.000Z,#Technical #Project Manager - New Product Innovation needed in #Portland at Rentrak. Apply now! #jobs http://neuvoo.com/job.php?id=nu4dfhwjg2&source=twitter&lang=en&client_id=197&l=Portland%2C+Oregon%2C+US&k=Technical+Project+Manager+-+New+Product+Innovation…,,,
2015-11-25T23:47:19.000Z,Hedge Funds Are Dumping Rentrak Corporation (RENT) http://insidermonkey.com/blog/hedge-funds-are-dumping-rentrak-corporation-rent-389332/…,,,
2015-11-25T22:45:08.000Z,"A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step - comScore, Inc https://lnkd.in/emHAtbi",,,
2015-11-25T20:46:59.000Z,". 
@Univ_Of_Oregon
 School of Journalism Launches Innovative Data #Analytics Partnership with #Alteryx & 
@Rentrak
  http://bit.ly/1NdmxTs",,2,4
2015-11-25T20:45:19.000Z,"@Univ_Of_Oregon
 School of Journalism Launches Innovative Data #Analytics Partnership with #Alteryx & 
@Rentrak
  http://bit.ly/1NdmxTs",,1,
2015-11-25T17:05:00.000Z,"Replying to 
@MSPMovieManiac@mspsuriya thats how overseas is mostly tracked .. main markets covered by rentrak ... but they arent comprehensive",1,1,6
2015-11-25T16:58:24.000Z,"Replying to 
@LMKMovieManiac@Lmkmoviemaniac
 You track Malaysia through 
@Rentrak
 brother??",1,,1
2015-11-25T15:06:13.000Z,"Rentrak Cross-Platform Entertainment Rankings - November 25, 2015 http://dlvr.it/Cr6dhT",,,
2015-11-25T14:16:54.000Z,"Replying to 
@iashwani_kumar@being_adhiraj
 @rameshlaus
 @being_sid_
  check official rentrak usa website...It was next to minions in theatres to collection share",,,
2015-11-25T13:38:39.000Z,"Rentrak To Participate In November Investor Conferences: PORTLAND, Ore., Nov. 25, 2015 /PRNewswire/ -- Rentrak… http://dlvr.it/Cr4jjX",,,
2015-11-25T13:38:37.000Z,"PORTLAND, Ore., Nov. 25, 2015 /PRNewswire/ -- Rentrak Corporation (Nasdaq: RENT), the leader in precisely measuring… http://dlvr.it/Cr4jM5",,,
2015-11-25T13:12:18.000Z,"Rentrak To Participate In November Investor Conferences: PORTLAND, Ore., Nov. 25, 2015 /P... http://prn.to/1Ighr3d #entertainment #news",,,
2015-11-25T12:06:16.000Z,"$RENT Rentrak To Participate In November Investor Conferences
From our Stock News Alerts App",,,
2015-11-25T12:05:15.000Z,"$RENT Rentrak Cross-Platform Entertainment Rankings – Nov. 25, 2015
From our Stock News Alerts App",,,
2015-11-25T11:39:30.000Z,"Replying to 
@ECA100Love it!!! 
@ECA100
 @PictureHouseUck
 @MPS_London 
@CinemaLiveInfo
 @AA_EventCinema @Rentrak_UK 
@ntlive
 @vuecinemas
 @CentralPictureH",,1,1
2015-11-25T09:44:34.000Z,"http://tinyurl.com/owvrge9 A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step",,,
2015-11-24T21:20:14.000Z,"#Rentrak, #comScore Merger Passes #Antitrust Hurdle (
@HomeMediaMag
) - http://ow.ly/V2hPH #disc #HomeEntertainment",,,1
2015-11-24T20:34:04.000Z,"Rentrak, comScore deal passes first hurdle http://dlvr.it/CqkyqD #Portland",,,
2015-11-24T20:34:03.000Z,"Rentrak, comScore deal passes first hurdle: The proposed merger between media measuring companies Rentrak and… http://dlvr.it/Cqkz1D",,,1
2015-11-24T20:25:39.000Z,"AOL-Owned Millennial Pairs With Rentrak To Offer TV Ad Retargeting In Mobile http://adexchanger.com/mobile/aol-owned-millennial-pairs-with-rentrak-to-offer-tv-ad-retargeting-in-mobile/… 
@AdExchanger
 #adtech",,,1
2015-11-24T20:18:06.000Z,"Rentrak, comScore deal passes first hurdle - The proposed merger between media measuring companies Rentrak and ... http://htl.li/38ixQ4",,,
2015-11-24T19:45:59.000Z,"Portland Business - Rentrak, comScore deal passes first hurdle http://ow.ly/38itch",,,
2015-11-24T19:39:14.000Z,"Rentrak, comScore deal passes first hurdle http://bit.ly/1lHXbTy #Portland #news",,,
2015-11-24T19:33:35.000Z,"Rentrak, comScore deal passes first hurdle: The proposed merger between media measuring companies Rentrak and… http://dlvr.it/Cqk97n",,,
2015-11-24T19:33:34.000Z,"Rentrak, comScore deal passes first hurdle http://bit.ly/1lHWrxu #Portland #Oregon",,,
2015-11-24T19:33:34.000Z,"Rentrak, comScore deal passes first hurdle: The proposed merger between media measuring companies Rentrak and… http://dlvr.it/CqkB1V",,,
2015-11-24T19:29:10.000Z,"Rentrak, comScore deal passes first hurdle http://dlvr.it/Cqk096 #PhillyBusiness",,,
2015-11-24T19:29:07.000Z,"Rentrak, comScore deal passes first hurdle http://dlvr.it/Cqk1SZ #Marketing",,,
2015-11-24T17:46:23.000Z,"The waiting period under Hart-Scott-Rodino related to the merger of Rentrak $RENT and comScore $SCOR expired on November 24, 2015",,,
2015-11-24T16:43:09.000Z,"Rentrak, comScore Merger Passes Antitrust Hurdle http://dlvr.it/Cqg8K1",,,
2015-11-24T16:40:41.000Z,"Rentrak, comScore Merger Passes Antitrust Hurdle: Rentrak and comScore Nov. 24 announced their proposed merger has… http://dlvr.it/Cqg81K",,,
2015-11-24T16:40:36.000Z,Rentrak and comScore Nov. 24 announced their proposed merger has passed the mandated waiting period for the… http://dlvr.it/Cqg7Z2,,,
2015-11-24T16:09:25.000Z,"Replying to 
@gkrishnan937@gkrishnan937
 s waiting for rentrak",,,
2015-11-24T15:54:09.000Z,"A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step  - via 
@comScore
 http://bit.ly/1TcyZ6E",,,
2015-11-24T15:28:38.000Z,"A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step http://prn.to/1TcuusO",,,
2015-11-24T15:28:13.000Z,"A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step http://prn.to/1ShNk0Y  #IBanking",,,
2015-11-24T15:08:06.000Z,"A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step http://dlvr.it/CqdKPS",,,
2015-11-24T14:52:35.000Z,"A Major Milestone Passes, Moving the comScore-Rentrak Merger Forward to Next Step http://ift.tt/1I8jSKC",,,
2015-11-24T14:50:46.000Z,"Replying to 
@ambercropp@ambercropp
 Yahoo! How many seats have you got? Saw on Rentrak that it did pretty well yesterday too!",,,
2015-11-24T14:20:48.000Z,"Replying to 
@Vijayfanonly@VaseemVijay 
@SKTStudios
 big producer never said bro in ww & only rentrak or some reliable trackers said collection rprt.Only dhanu start",2,,
2015-11-24T14:15:17.000Z,"$RENT New SEC Document(s) for Rentrak Corporation
From our Stock News Alerts App",,,
2015-11-24T14:07:32.000Z,"Replying to 
@Madhan_Here@Kamaladdict7
 @itisprashanth
 @rameshlaus
 @Nn84Naganatha
 blanket!! Hope rentrak tracks Box Office or else",,,
